ENT,REGION,EDAD_V,P5_21,P6_12,target,EDAD_V_unknown,P5_19_unknown,P5_21_unknown,P5_21_top,P6_12_no_response,P6_12_unknown,P6_12_top,target_no_response,target_unknown,target_log,P5_19A_unknown,salario_mensual,salario_mensual_unknown,ratio_gasto_ingreso,ahorro
1,2,62.0,40000.0,7500.0,9.0,False,False,False,False,True,False,False,False,False,2.302585092994046,False,40000.0,False,0.9999750006249843,0.0
1,2,28.0,8000.0,4000.0,9.0,False,False,False,False,False,False,False,False,False,2.302585092994046,False,6400.0,False,1.2498047180128105,-1600.0
1,2,45.0,8000.0,10000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,6600.0,False,1.2119375852143615,-1400.0
1,2,18.0,5000.0,20000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,32000.0,False,0.15624511734008312,27000.0
1,2,35.0,0.0,7500.0,9.0,False,False,False,False,True,False,False,False,False,2.302585092994046,True,7950.0,True,0.0,7950.0
1,2,39.0,6000.0,5000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,7200.0,False,0.8332176086654631,1200.0
1,2,48.0,8000.0,3000.0,100.0,False,False,False,False,False,False,False,False,False,4.61512051684126,False,8000.0,False,0.9998750156230471,0.0
1,2,41.0,12000.0,200000.0,8000.0,False,False,False,False,False,False,False,False,False,8.987321812850125,False,25000.0,False,0.4799808007679693,13000.0
1,2,79.0,8400.0,2500.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,1.0564708841655137,-450.0
1,2,73.0,27000.0,100000.0,6000.0,False,False,False,False,False,False,False,False,False,8.699681400989514,True,7950.0,True,3.3957992705320086,-19050.0
1,2,18.0,700.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,2800.0,False,0.24991074616208497,2100.0
1,2,76.0,6000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,6000.0,False,0.9998333611064822,0.0
1,2,49.0,10000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,1.2577034335303736,-2050.0
1,2,53.0,6000.0,1200.0,1200.0,False,False,False,False,False,False,False,False,False,7.0909098220799835,False,11000.0,False,0.545404963185165,5000.0
1,2,55.0,8000.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,10000.0,False,0.7999200079992,2000.0
1,2,23.0,5400.0,3000.0,600.0,False,False,True,False,False,False,False,False,False,6.398594934535208,False,4800.0,False,1.1247656738179546,-600.0
1,2,57.0,3000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,4000.0,False,0.7498125468632841,1000.0
1,2,38.0,5000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,16000.0,False,0.31248046997062684,11000.0
1,2,23.0,5000.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,23250.0,False,0.2150445142144424,18250.0
1,2,59.0,8000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,8000.0,False,0.9998750156230471,0.0
1,2,30.0,9000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,7200.0,False,1.2498264129981946,-1800.0
1,2,22.0,5800.0,2000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,35200.0,False,0.16476804636231926,29400.0
1,2,27.0,9000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,12000.0,False,0.7499375052078994,3000.0
1,2,65.0,4000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.5030813734121494,3950.0
1,2,38.0,2000.0,500.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,10000.0,False,0.1999800019998,8000.0
1,2,26.0,4000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,5600.0,False,0.7141581860382075,1600.0
1,2,42.0,4500.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.5659665450886681,3450.0
1,2,72.0,6800.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,8000.0,False,0.8498937632795901,1200.0
1,2,22.0,4000.0,6000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,5600.0,False,0.7141581860382075,1600.0
1,2,66.0,2600.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,False,6500.0,False,0.39993847100446084,3900.0
1,2,19.0,5000.0,500000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,8000.0,False,0.6249218847644045,3000.0
1,2,37.0,8000.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,False,12000.0,False,0.6666111157403549,4000.0
1,2,68.0,20000.0,36000.0,1800.0,False,False,False,False,False,False,False,False,False,7.496097345175956,True,7950.0,True,2.5154068670607472,-12050.0
1,2,62.0,5400.0,0.0,0.0,False,False,True,False,False,False,False,False,False,0.0,True,7950.0,True,0.6791598541064017,2550.0
1,2,37.0,16000.0,2000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,9000.0,False,1.7775802688590157,-7000.0
1,2,28.0,12000.0,25000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,98000.0,False,0.1224477301252028,86000.0
1,2,27.0,1000.0,10000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,1200.0,False,0.832639467110741,200.0
1,2,27.0,6000.0,10000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,7200.0,False,0.8332176086654631,1200.0
1,2,23.0,7000.0,1000.0,300.0,False,False,False,False,False,False,False,False,False,5.707110264748875,False,6000.0,False,1.1664722546242292,-1000.0
1,2,40.0,7000.0,25000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,13500.0,False,0.518480112584253,6500.0
1,2,43.0,7000.0,20000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4800.0,False,1.4580295771714227,-2200.0
1,2,33.0,5400.0,7500.0,0.0,False,False,True,False,False,True,False,False,False,0.0,False,4800.0,False,1.1247656738179546,-600.0
1,2,58.0,7200.0,200.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6000.0,False,1.1998000333277787,-1200.0
1,2,58.0,2000.0,5000.0,300.0,False,False,False,False,False,False,False,False,False,5.707110264748875,False,8800.0,False,0.22724690376093626,6800.0
1,2,59.0,5000.0,7500.0,2000.0,False,False,False,False,False,True,False,False,False,7.601402334583733,False,3200.0,False,1.5620118712902218,-1800.0
1,2,24.0,3000.0,500000.0,1200.0,False,False,False,False,False,False,False,False,False,7.0909098220799835,False,9200.0,False,0.32605151613955,6200.0
1,2,72.0,12000.0,10000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,1.5092441202364482,-4050.0
1,2,52.0,5400.0,10000.0,500.0,False,False,True,False,False,False,False,False,False,6.2166061010848646,False,8000.0,False,0.6749156355455568,2600.0
1,2,30.0,3500.0,5000.0,400.0,False,False,False,False,False,False,False,False,False,5.993961427306569,True,7950.0,True,0.44019620173563073,4450.0
1,2,63.0,4000.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,False,2000.0,False,1.999000499750125,-2000.0
1,2,57.0,5000.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,True,7950.0,True,0.6288517167651868,2950.0
1,2,47.0,7000.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,3000.0,False,2.332555814728424,-4000.0
1,2,66.0,2500.0,1000.0,300.0,False,False,False,False,False,False,False,False,False,5.707110264748875,True,7950.0,True,0.3144258583825934,5450.0
1,2,38.0,8500.0,5000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,13000.0,False,0.6537958618567803,4500.0
1,2,38.0,35000.0,500000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,40000.0,False,0.8749781255468613,5000.0
1,2,27.0,5400.0,7500.0,0.0,False,True,True,False,False,True,False,False,False,0.0,True,7950.0,True,0.6791598541064017,2550.0
1,2,50.0,9500.0,1000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,1.1948182618538548,-1550.0
1,2,78.0,5200.0,500.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.6540057854357942,2750.0
1,2,25.0,4000.0,300000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6000.0,False,0.6665555740709882,2000.0
1,2,27.0,2000.0,5000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,4000.0,False,0.49987503124218946,2000.0
1,2,55.0,6000.0,20000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,9000.0,False,0.6665926008221309,3000.0
1,2,26.0,3000.0,15000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,4800.0,False,0.6248698187877526,1800.0
1,2,28.0,0.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.0,7950.0
1,2,32.0,5000.0,100000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,8000.0,False,0.6249218847644045,3000.0
1,2,55.0,7000.0,7500.0,500.0,False,False,False,False,True,False,False,False,False,6.2166061010848646,False,10000.0,False,0.6999300069993001,3000.0
1,2,32.0,14000.0,1000000.0,4500.0,False,False,False,False,False,False,False,False,False,8.412054873292933,False,15000.0,False,0.9332711152589828,1000.0
1,2,43.0,4000.0,800000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,8000.0,False,0.4999375078115236,4000.0
1,2,28.0,7000.0,500000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6000.0,False,1.1664722546242292,-1000.0
1,2,25.0,14000.0,300000.0,7000.0,False,False,False,False,False,False,False,False,False,8.853808274977197,False,15000.0,False,0.9332711152589828,1000.0
1,2,66.0,6000.0,300000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,True,7950.0,True,0.7546220601182241,1950.0
1,2,27.0,2000.0,30000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,True,7950.0,True,0.2515406867060747,5950.0
1,2,39.0,5400.0,100000.0,5000.0,False,True,True,False,False,False,False,False,False,8.517393171418904,True,7950.0,True,0.6791598541064017,2550.0
1,2,60.0,2000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,1000.0,False,1.998001998001998,-1000.0
1,2,59.0,22000.0,100000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,29000.0,False,0.7585945312230613,7000.0
1,2,73.0,1500.0,2000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,3600.0,False,0.41655095806720355,2100.0
1,2,24.0,12000.0,80000.0,15000.0,False,False,False,False,False,False,False,False,False,9.61587214452889,False,18000.0,False,0.6666296316871285,6000.0
1,2,25.0,4800.0,2000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.6036976480945793,3150.0
1,2,54.0,5000.0,7500.0,500.0,False,False,False,False,False,True,False,False,False,6.2166061010848646,False,6000.0,False,0.8331944675887352,1000.0
1,2,23.0,3000.0,10000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,6600.0,False,0.4544765944553856,3600.0
1,2,25.0,6500.0,10000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,8000.0,False,0.8123984501937258,1500.0
1,2,44.0,20000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,2.5154068670607472,-12050.0
1,2,60.0,20000.0,100000.0,25000.0,False,False,False,False,False,False,False,False,False,10.12667110305036,False,25000.0,False,0.7999680012799488,5000.0
1,2,30.0,6000.0,50000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,18400.0,False,0.32606923536764304,12400.0
1,2,24.0,14000.0,20000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,16000.0,False,0.8749453159177552,2000.0
1,2,29.0,10000.0,250000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,12000.0,False,0.8332638946754437,2000.0
1,2,60.0,16000.0,100000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,25000.0,False,0.6399744010239591,9000.0
1,2,45.0,5000.0,1000.0,9.0,False,False,False,False,False,False,False,False,False,2.302585092994046,False,6000.0,False,0.8331944675887352,1000.0
1,2,65.0,2800.0,2000.0,180.0,False,False,False,False,False,False,False,False,False,5.198497031265826,True,7950.0,True,0.3521569613885046,5150.0
1,2,21.0,6000.0,5000.0,2500.0,False,False,False,False,False,False,False,False,False,7.824445930877619,True,7950.0,True,0.7546220601182241,1950.0
1,2,29.0,3000.0,400000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,1800.0,False,1.665741254858412,-1200.0
1,2,32.0,10000.0,100000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,30000.0,False,0.33332222259258026,20000.0
1,2,31.0,5000.0,100000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,12000.0,False,0.41663194733772185,7000.0
1,2,28.0,12000.0,600000.0,2400.0,False,False,False,False,False,False,False,False,False,7.783640596221253,False,12000.0,False,0.9999166736105325,0.0
1,2,20.0,2000.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,6400.0,False,0.3124511795032026,4400.0
1,2,63.0,12000.0,50000.0,8000.0,False,False,False,False,False,False,False,False,False,8.987321812850125,False,12000.0,False,0.9999166736105325,0.0
1,2,33.0,10000.0,700000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,11400.0,False,0.8771160424524165,1400.0
1,2,22.0,6000.0,5000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,6000.0,False,0.9998333611064822,0.0
1,2,31.0,8000.0,10000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,12000.0,False,0.6666111157403549,4000.0
1,2,55.0,5400.0,20000.0,1500.0,False,False,True,False,False,False,False,False,False,7.313886831633462,False,14000.0,False,0.38568673666166703,8600.0
1,2,39.0,17000.0,10000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,20000.0,False,0.8499575021248937,3000.0
1,2,37.0,18000.0,1200.0,1200.0,False,False,False,False,False,False,False,False,False,7.0909098220799835,False,20000.0,False,0.8999550022498876,2000.0
1,2,58.0,8000.0,7500.0,3000.0,False,False,False,False,False,True,False,False,False,8.006700845440367,False,16000.0,False,0.49996875195300294,8000.0
1,2,46.0,13000.0,20000.0,3000.0,False,False,False,False,False,False,False,False,False,8.006700845440367,False,10000.0,False,1.2998700129987002,-3000.0
1,2,81.0,12000.0,4200.0,750.0,False,False,False,False,False,False,False,False,False,6.621405651764134,True,7950.0,True,1.5092441202364482,-4050.0
1,2,20.0,15000.0,300000.0,15000.0,False,False,False,False,False,False,False,False,False,9.61587214452889,True,7950.0,True,1.8865551502955602,-7050.0
1,2,51.0,1500.0,2000.0,20.0,False,False,False,False,False,False,False,False,False,3.044522437723423,True,7950.0,True,0.18865551502955602,6450.0
1,2,41.0,5000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,False,10000.0,False,0.49995000499950004,5000.0
1,2,41.0,4000.0,10000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,6000.0,False,0.6665555740709882,2000.0
1,2,73.0,2400.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,0.30184882404728963,5550.0
1,2,50.0,0.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,0.0,7950.0
1,2,27.0,5400.0,7000.0,1000.0,False,False,True,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.6791598541064017,2550.0
1,2,78.0,4000.0,2000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,True,7950.0,True,0.5030813734121494,3950.0
1,2,47.0,8000.0,4000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,8000.0,False,0.9998750156230471,0.0
1,2,39.0,4000.0,1000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.5030813734121494,3950.0
1,2,40.0,5000.0,10000.0,500.0,False,True,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,0.6288517167651868,2950.0
1,2,36.0,22000.0,15000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,30000.0,False,0.7333088897036766,8000.0
1,2,21.0,6400.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6400.0,False,0.9998437744102484,0.0
1,2,55.0,6000.0,20000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,12000.0,False,0.49995833680526625,6000.0
1,2,73.0,3000.0,7500.0,9.0,False,False,False,False,True,False,False,False,False,2.302585092994046,True,7950.0,True,0.37731103005911204,4950.0
1,2,28.0,5000.0,10000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,6000.0,False,0.8331944675887352,1000.0
1,2,33.0,4000.0,500.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,4800.0,False,0.8331597583836701,800.0
1,2,58.0,0.0,4000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,True,7950.0,True,0.0,7950.0
1,2,32.0,6000.0,4000.0,700.0,False,False,False,False,False,False,False,False,False,6.55250788703459,False,6000.0,False,0.9998333611064822,0.0
1,2,60.0,4000.0,50000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4000.0,False,0.9997500624843789,0.0
1,2,35.0,5000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,8000.0,False,0.6249218847644045,3000.0
1,2,49.0,6000.0,10000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,8000.0,False,0.7499062617172854,2000.0
1,2,60.0,3000.0,3000.0,100.0,False,False,False,False,False,False,False,False,False,4.61512051684126,False,3000.0,False,0.9996667777407531,0.0
1,2,70.0,4000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,4000.0,False,0.9997500624843789,0.0
1,2,72.0,4000.0,2800.0,100.0,False,False,False,False,False,False,False,False,False,4.61512051684126,True,7950.0,True,0.5030813734121494,3950.0
1,2,42.0,5000.0,1000.0,100.0,False,False,False,False,False,False,False,False,False,4.61512051684126,False,5000.0,False,0.9998000399920016,0.0
1,2,73.0,12000.0,7500.0,9.0,False,False,False,False,True,False,False,False,False,2.302585092994046,True,7950.0,True,1.5092441202364482,-4050.0
1,2,24.0,8000.0,10000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,True,7950.0,True,1.0061627468242988,-50.0
1,2,55.0,11500.0,90000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,13000.0,False,0.8845473425121144,1500.0
1,2,32.0,8000.0,400000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,8000.0,False,0.9998750156230471,0.0
1,2,88.0,8000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,1.0061627468242988,-50.0
1,2,27.0,8000.0,4000.0,4000.0,False,False,False,False,False,False,False,False,False,8.294299608857235,False,8000.0,False,0.9998750156230471,0.0
1,2,64.0,5000.0,7500.0,0.0,False,False,False,False,True,False,False,False,False,0.0,True,7950.0,True,0.6288517167651868,2950.0
1,2,41.0,6000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,8000.0,False,0.7499062617172854,2000.0
1,2,30.0,3000.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,4000.0,False,0.7498125468632841,1000.0
1,2,79.0,4800.0,4000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,0.6036976480945793,3150.0
1,2,63.0,1000.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,5000.0,False,0.19996000799840033,4000.0
1,2,49.0,12000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,12000.0,False,0.9999166736105325,0.0
1,2,21.0,3000.0,3000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.37731103005911204,4950.0
1,2,54.0,8000.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,False,10000.0,False,0.7999200079992,2000.0
1,2,34.0,3000.0,30000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,8000.0,False,0.3749531308586427,5000.0
1,2,68.0,8500.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,9000.0,False,0.9443395178313521,500.0
1,2,87.0,2500.0,10000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.3144258583825934,5450.0
1,2,35.0,20000.0,25000.0,20000.0,False,False,False,False,False,False,False,False,False,9.90353755128617,False,15000.0,False,1.3332444503699754,-5000.0
1,2,47.0,30000.0,5000000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,78000.0,False,0.3846104537121319,48000.0
1,2,48.0,4000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6000.0,False,0.6665555740709882,2000.0
1,2,38.0,5000.0,5000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,10000.0,False,0.49995000499950004,5000.0
1,2,62.0,3000.0,7500.0,5000.0,False,False,False,False,False,True,False,False,False,8.517393171418904,True,7950.0,True,0.37731103005911204,4950.0
1,2,82.0,4000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.5030813734121494,3950.0
1,2,71.0,6500.0,20000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,True,7950.0,True,0.8175072317947428,1450.0
1,2,45.0,6000.0,12000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,12000.0,False,0.49995833680526625,6000.0
1,2,59.0,9000.0,5000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,12000.0,False,0.7499375052078994,3000.0
1,2,52.0,3000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,3200.0,False,0.9372071227741331,200.0
1,2,62.0,5400.0,7500.0,0.0,False,False,True,False,True,False,False,False,False,0.0,True,7950.0,True,0.6791598541064017,2550.0
1,2,67.0,6500.0,30000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,True,7950.0,True,0.8175072317947428,1450.0
1,2,24.0,4900.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6310.0,False,0.7764221201077484,1410.0
1,2,67.0,5000.0,1000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,False,6400.0,False,0.7811279487580065,1400.0
1,2,85.0,1000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.12577034335303736,6950.0
1,2,36.0,5000.0,18000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,5800.0,False,0.8619203585588692,800.0
1,2,49.0,5200.0,0.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,0.6540057854357942,2750.0
1,2,62.0,20000.0,3000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,True,7950.0,True,2.5154068670607472,-12050.0
1,2,55.0,5000.0,15000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,18000.0,False,0.27776234653630355,13000.0
1,2,82.0,15000.0,3000.0,0.0,False,False,False,False,False,False,False,False,False,0.0,True,7950.0,True,1.8865551502955602,-7050.0
1,2,63.0,18000.0,20000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,20800.0,False,0.8653430123551752,2800.0
1,2,69.0,2400.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,True,7950.0,True,0.30184882404728963,5550.0
1,2,33.0,9000.0,10000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,14000.0,False,0.642811227769445,5000.0
1,2,48.0,15000.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,False,16000.0,False,0.9374414099118805,1000.0
1,2,38.0,8000.0,7500.0,0.0,False,False,False,False,False,True,False,False,False,0.0,True,7950.0,True,1.0061627468242988,-50.0
1,2,41.0,8750.0,600000.0,2800.0,False,False,False,False,False,False,False,False,False,7.937731775260109,False,9000.0,False,0.9721142095322742,250.0
1,2,50.0,15000.0,10000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,18000.0,False,0.8332870396089106,3000.0
1,2,42.0,800.0,3000.0,1200.0,False,False,False,False,False,False,False,False,False,7.0909098220799835,False,6000.0,False,0.13331111481419763,5200.0
1,2,34.0,25000.0,50000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,40000.0,False,0.6249843753906152,15000.0
1,2,72.0,6000.0,6000.0,200.0,False,False,False,False,False,False,False,False,False,5.303304908059076,True,7950.0,True,0.7546220601182241,1950.0
1,2,36.0,20000.0,500000.0,20000.0,False,False,False,False,False,False,False,False,False,9.90353755128617,False,17600.0,False,1.1362990739162548,-2400.0
1,2,28.0,7000.0,10000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,20000.0,False,0.34998250087495625,13000.0
1,2,20.0,5000.0,50000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,7900.0,False,0.6328312871788381,2900.0
1,2,55.0,2000.0,20000.0,1000.0,False,False,False,False,False,False,False,False,False,6.90875477931522,False,32000.0,False,0.062498046936033246,30000.0
1,2,44.0,3500.0,30000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,False,2000.0,False,1.7491254372813594,-1500.0
1,2,41.0,4000.0,5000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,0.5030813734121494,3950.0
1,2,49.0,2000.0,2000.0,2000.0,False,False,False,False,False,False,False,False,False,7.601402334583733,False,6000.0,False,0.3332777870354941,4000.0
1,2,62.0,2000.0,3000.0,250.0,False,False,False,False,False,False,False,False,False,5.5254529391317835,False,3000.0,False,0.6664445184938353,1000.0
1,2,42.0,2200.0,15000.0,8000.0,False,False,False,False,False,False,False,False,False,8.987321812850125,False,6000.0,False,0.3666055657390435,3800.0
1,2,73.0,25800.0,9000.0,7000.0,False,False,False,False,False,False,False,False,False,8.853808274977197,True,7950.0,True,3.2448748585083638,-17850.0
1,2,42.0,8000.0,50000.0,1500.0,False,False,False,False,False,False,False,False,False,7.313886831633462,False,10000.0,False,0.7999200079992,2000.0
1,2,51.0,7000.0,50000.0,2500.0,False,False,False,False,False,False,False,False,False,7.824445930877619,False,8000.0,False,0.8748906386701663,1000.0
1,2,49.0,20000.0,300000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,30000.0,False,0.6666444451851605,10000.0
1,2,44.0,7000.0,10000.0,500.0,False,False,False,False,False,False,False,False,False,6.2166061010848646,True,7950.0,True,0.8803924034712615,950.0
1,2,28.0,12100.0,50000.0,10000.0,False,False,False,False,False,False,False,False,False,9.210440366976517,False,4000.0,False,3.0242439390152462,-8100.0
1,2,55.0,12000.0,30000.0,5000.0,False,False,False,False,False,False,False,False,False,8.517393171418904,False,20000.0,False,0.599970001499925,8000.0
